Date,Close,Log_Return,Volatility,Extreme_Event,GARCH_Volatility,Lambda,Regime,Regime_Code
2010-05-05,1165.8699951171875,-0.00660834180078,0.0113354845108715,0,0.015136864687159031,0.06329333075723481,High Risk,2
2010-05-06,1128.1500244140625,-0.0328884406439636,0.0133667800043844,1,0.014031429769148413,0.0592730323734982,High Risk,2
2010-05-07,1110.8800048828125,-0.0154266461809074,0.0134803515281494,0,0.018645381570261032,0.07794998954391187,High Risk,2
2010-05-10,1159.72998046875,0.0430347041456154,0.0170378138482188,0,0.018062303061267052,0.07529790224060925,High Risk,2
2010-05-11,1155.7900390625,-0.0034030759184662,0.0170339857461331,0,0.023621840884409315,0.10474210631016515,High Risk,2
2010-05-12,1171.6700439453125,0.0136459924018244,0.0171447944458129,0,0.021334425759927188,0.09144209551723866,High Risk,2
2010-05-13,1157.43994140625,-0.0122194998892251,0.0172935410916731,0,0.01991597194942212,0.08405721095983651,High Risk,2
2010-05-14,1135.6800537109375,-0.0189789813879498,0.0174194614049725,1,0.01871601818012872,0.07827755375783021,High Risk,2
2010-05-17,1136.93994140625,0.0011087536210084,0.0173646801730717,0,0.018689352197415996,0.07815373376994982,High Risk,2
2010-05-18,1120.800048828125,-0.0142976317849977,0.017363467779087,0,0.01686797215411995,0.07014393366942064,High Risk,2
2010-05-19,1115.050048828125,-0.0051434688600155,0.0173542974602688,0,0.016423187880717685,0.06831601033491921,High Risk,2
2010-05-20,1071.5899658203125,-0.0397557958377662,0.019029275012067,1,0.01504383552361433,0.06294473829660358,High Risk,2
2010-05-21,1087.68994140625,0.0149126325857043,0.0193895901401883,0,0.02132453675778575,0.0913884280875107,High Risk,2
2010-05-24,1073.6500244140625,-0.0129920463236877,0.0194555817997628,0,0.020047385977994797,0.08471555290096332,High Risk,2
2010-05-25,1074.030029296875,0.0003538747646525,0.0190491739242152,0,0.018918218149216272,0.0792228483463631,High Risk,2
2010-05-26,1067.949951171875,-0.0056770786936516,0.0188625167049284,0,0.017072277222536493,0.07099987755093988,High Risk,2
2010-05-27,1103.06005859375,0.032347311768677,0.0203070818728625,0,0.015648560707956144,0.06524552354513222,High Risk,2
2010-05-28,1089.4100341796875,-0.0124518923454058,0.0201917371836294,0,0.01906609066468077,0.07992137855979098,High Risk,2
2010-06-01,1070.7099609375,-0.0173143533245987,0.0199613412100768,1,0.01801821892929826,0.07510109701431425,High Risk,2
2010-06-02,1098.3800048828125,0.0255144281083426,0.0206366440549589,0,0.017842856886466404,0.074323306149067,High Risk,2
2010-06-03,1102.8299560546875,0.0040431919834424,0.0206844846850806,0,0.018964825125722652,0.07944235211081904,High Risk,2
2010-06-04,1064.8800048828125,-0.0350174420898311,0.020852389260231,1,0.017163294979480673,0.07138455543341014,High Risk,2
2010-06-07,1050.469970703125,-0.0136244661657156,0.020799170706138,0,0.02122255037581203,0.09083678401278594,High Risk,2
2010-06-08,1062.0,0.0109162676435189,0.0181449053965949,0,0.019995096617561735,0.08445298465024592,High Risk,2
2010-06-09,1055.68994140625,-0.005959396741888,0.0181465044619626,0,0.018490160993852395,0.0772349903735221,High Risk,2
2010-06-10,1086.8399658203125,0.0290798456661769,0.0192544535433739,0,0.016912166253795366,0.07032820759135056,High Risk,2
2010-06-11,1091.5999755859375,0.0043701157426175,0.0192280594124067,0,0.01909428512543459,0.08005526293653475,High Risk,2
2010-06-14,1089.6300048828125,-0.0018062939317567,0.0188533632313975,0,0.01728885798441475,0.07191865872655413,High Risk,2
2010-06-15,1115.22998046875,0.0232224505985004,0.0196799057326786,0,0.01565612454623615,0.06527482776042315,High Risk,2
2010-06-16,1114.6099853515625,-0.0005560893540954,0.0194281590414518,0,0.016825416799622753,0.06996694906653673,High Risk,2
2010-06-17,1116.0400390625,0.0012821858123894,0.0193965499467022,0,0.015218324138036667,0.0636001549455495,High Risk,2
2010-06-18,1117.510009765625,0.0013162641384549,0.0169853116893549,0,0.01378195459803936,0.05840164344803469,High Risk,2
2010-06-21,1113.199951171875,-0.0038642979433988,0.0167571195593398,0,0.012508530566222071,0.05414933100177742,Moderate,1
2010-06-22,1095.31005859375,-0.0162012250869894,0.0169143838693904,0,0.011535017565385603,0.05110854992889789,Moderate,1
2010-06-23,1092.0400390625,-0.0029899392610687,0.0169376028883331,0,0.01256803017874269,0.05434093921084494,Moderate,1
2010-06-24,1073.68994140625,-0.0169462832049512,0.0173479912458483,1,0.011534652780433509,0.05110744313845117,Moderate,1
2010-06-25,1076.760009765625,0.0028552819315454,0.0156478132400805,0,0.01273513624391439,0.054882709226707786,Moderate,1
2010-06-28,1074.5699462890625,-0.0020360096106544,0.0154255999586847,0,0.01161036343397058,0.05133767061201389,Moderate,1
2010-06-29,1041.239990234375,-0.0315082303422089,0.0165186879820884,1,0.010649076430427264,0.048489961455676286,Moderate,1
2010-06-30,1030.7099609375,-0.0101644539733352,0.0153444254731548,0,0.016298540071340236,0.0678123463407041,High Risk,2
2010-07-01,1027.3699951171875,-0.0032457133092441,0.0152501220742718,0,0.015392215747333113,0.06426011862314797,High Risk,2
2010-07-02,1022.5800170898438,-0.0046732717543015,0.0133444443522692,0,0.014030388565849244,0.05926936868205842,High Risk,2
2010-07-06,1028.06005859375,0.0053447258874577,0.0131494377070659,0,0.01291755939987611,0.05548030692487709,Moderate,1
2010-07-07,1060.27001953125,0.0308500230082638,0.0147629035480955,0,0.011885137898795257,0.05218197520702212,Moderate,1
2010-07-08,1070.25,0.0093686549516578,0.0148393713161663,0,0.016282610225877955,0.06774824684309791,High Risk,2
2010-07-09,1077.9599609375,0.0071780637666294,0.0133689253679758,0,0.015129017567272833,0.06326385216675924,High Risk,2
2010-07-12,1078.75,0.0007326336059528,0.0133251408906921,0,0.01394258253286868,0.05896121819874459,High Risk,2
2010-07-13,1095.3399658203125,0.015261822735573,0.0137820133964361,0,0.012649071911160263,0.054603011216625835,Moderate,1
2010-07-14,1095.1700439453125,-0.0001551436647934,0.0126793839094073,0,0.012907606742774882,0.05544753595977642,Moderate,1
2010-07-15,1096.47998046875,0.0011953885564136,0.0126879847693864,0,0.011739128840879638,0.051731615976510846,Moderate,1
2010-07-16,1064.8800048828125,-0.0292429097007501,0.0141710772614613,1,0.010702153010438949,0.04864299223929152,Moderate,1
2010-07-19,1071.25,0.0059640695879085,0.0142720490624227,0,0.0156026803440528,0.06506805316269107,High Risk,2
2010-07-20,1083.47998046875,0.0113518741689927,0.0145761540768597,0,0.01427589428564728,0.06013953097150529,High Risk,2
2010-07-21,1069.5899658203125,-0.0129026995822862,0.0144171006942333,0,0.01363095882162275,0.057880467418249704,High Risk,2
2010-07-22,1093.6700439453125,0.0222636878224256,0.0153280887552413,0,0.013556876290094467,0.05762646794814436,High Risk,2
2010-07-23,1102.6600341796875,0.0081864201843447,0.0148829919615372,0,0.015063540952376987,0.06301841649594647,High Risk,2
2010-07-26,1115.010009765625,0.0111379087167297,0.0150420183103733,0,0.013967105067573957,0.05904711709825093,High Risk,2
2010-07-27,1113.8399658203125,-0.0010499083075197,0.0150305831496071,0,0.013343935181309724,0.05690256730125063,High Risk,2
2010-07-28,1106.1300048828125,-0.0069460326382801,0.0130376033562089,0,0.012141808108805585,0.05298318934403775,Moderate,1
2010-07-29,1101.530029296875,-0.0041672922205166,0.0127848572049111,0,0.01149095543230689,0.05097503469628821,Moderate,1
2010-07-30,1101.5999755859375,6.349719619899018e-05,0.0127166080155905,0,0.010672508611721074,0.048557461847302176,Moderate,1
2010-08-02,1125.8599853515625,0.0217835287811667,0.0131902040403846,0,0.009766316809329939,0.04601422860674098,Moderate,1
2010-08-03,1120.4599609375,-0.0048078946413303,0.0133628135680541,0,0.012349366591488322,0.05364008538438816,Moderate,1
2010-08-04,1127.239990234375,0.006032878060028,0.0118326012237799,0,0.011465616893882863,0.05089841293740337,Moderate,1
2010-08-05,1125.81005859375,-0.0012693298432147,0.0117731538074283,0,0.01067240994270379,0.048557177417474034,Moderate,1
2010-08-06,1121.6400146484375,-0.0037109155663972,0.0117986694148377,0,0.00979736457896831,0.046099119770789364,Moderate,1
2010-08-09,1127.7900390625,0.0054680871074055,0.0118196879173858,0,0.009176801115583161,0.04443170668152681,Moderate,1
2010-08-10,1121.06005859375,-0.0059852816039276,0.0115375408927799,0,0.008660519923226974,0.04309054716408845,Moderate,1
2010-08-11,1089.469970703125,-0.0285834059979615,0.0133214166226661,1,0.00845844647608523,0.0425767064403353,Moderate,1
2010-08-12,1083.6099853515625,-0.0053932664000713,0.013364903662565,0,0.014229304758118212,0.05997342413159748,High Risk,2
2010-08-13,1079.25,-0.004031690712189,0.0115914798122185,0,0.013143633788642644,0.05622993783263645,High Risk,2
2010-08-16,1079.3800048828125,0.0001204512887115,0.0115244718842365,0,0.0121001066742455,0.052852183324398394,Moderate,1
2010-08-17,1092.5400390625,0.0121184896013476,0.0115640990311278,0,0.011022759822744595,0.04957769220456791,Moderate,1
2010-08-18,1094.1600341796875,0.0014816804859392,0.0111313481870684,0,0.011063067125826099,0.04969646839509025,Moderate,1
2010-08-19,1075.6300048828125,-0.0170804358568971,0.0106678554827621,1,0.010109165041384125,0.046960380620951245,Moderate,1
2010-08-20,1071.68994140625,-0.0036697539229193,0.010467898422702,0,0.01175433054122773,0.051778323175778164,Moderate,1
2010-08-23,1067.3599853515625,-0.0040484907945532,0.0100511924497166,0,0.010865381336364388,0.04911664639330392,Moderate,1
2010-08-24,1051.8699951171875,-0.0146187683619912,0.0104217414279055,0,0.010122724145121963,0.046998196746162596,Moderate,1
2010-08-25,1055.3299560546875,0.0032839446916381,0.0104617245281508,0,0.011179247875822942,0.05004042044783359,Moderate,1
2010-08-26,1047.219970703125,-0.0077144665808924,0.0105240246338809,0,0.010257195377952475,0.04737488741576858,Moderate,1
2010-08-27,1064.5899658203125,0.016450710403283,0.0113425078949387,0,0.010007587566996079,0.04667804878661116,Moderate,1
2010-08-30,1048.9200439453125,-0.0148286111130857,0.0102536830186759,0,0.011151648148432487,0.04995849673483436,Moderate,1
2010-08-31,1049.3299560546875,0.0003907180884926,0.010285674147909,0,0.011984882808072566,0.05249188646441919,Moderate,1
2010-09-01,1080.2900390625,0.0290777363867501,0.0124474008855534,0,0.010918921147261507,0.04927300995190827,Moderate,1
2010-09-02,1090.0999755859375,0.0090398529867345,0.0126957715947894,0,0.015181921864791585,0.06346285918591199,High Risk,2
2010-09-03,1104.510009765625,0.0131323937931609,0.0131013568396663,0,0.014147172150070672,0.05968171116744068,High Risk,2
2010-09-07,1091.8399658203125,-0.0115374914127683,0.0132264645985151,0,0.01376713089405645,0.05835027098937839,High Risk,2
2010-09-08,1098.8699951171875,0.0064180594909031,0.0133015732570065,0,0.013452626074395091,0.057270922293578934,High Risk,2
2010-09-09,1104.1800537109375,0.0048206520589967,0.0116504432849235,0,0.012425221696550297,0.05388218390566495,Moderate,1
2010-09-10,1109.550048828125,0.0048515450406903,0.0115948855705521,0,0.011423262487461817,0.050770593593058924,Moderate,1
2010-09-13,1121.9000244140625,0.0110691266031444,0.011728355358716,0,0.01055099878209562,0.048208448888996974,Moderate,1
2010-09-14,1121.0999755859375,-0.0007133739296067,0.01173663491762,0,0.010511929164460379,0.04809676297773671,Moderate,1
2010-09-15,1125.0699462890625,0.0035348838022687,0.0114976636895953,0,0.00964006009628483,0.045670623453256586,Moderate,1
2010-09-16,1124.6600341796875,-0.0003644100558466,0.0115049475960098,0,0.00892555879948356,0.04377391160213239,Moderate,1
2010-09-17,1125.5899658203125,0.0008265141149324,0.0106587952561079,0,0.008245711187781765,0.042042373806488814,Moderate,1
2010-09-20,1142.7099609375,0.0150952878895575,0.0109308543405384,0,0.0076412379800579674,0.040560419467411624,Stable,0
2010-09-21,1139.780029296875,-0.0025673131207138,0.0108840176968206,0,0.009172913890817733,0.04442145436115868,Moderate,1
2010-09-22,1134.280029296875,-0.0048371727944516,0.0102378750455035,0,0.008556828551407724,0.04282610650125451,Moderate,1
2010-09-23,1124.8299560546875,-0.0083662401778413,0.0105923673181127,0,0.008232781032208232,0.04201011383826741,Moderate,1
2010-09-24,1148.6700439453125,0.0209729155478082,0.0109736647010471,0,0.008482154480723538,0.04263667344521664,Moderate,1
2010-09-27,1142.1600341796875,-0.0056835531819335,0.0108333108316123,0,0.01132289533498967,0.0504689804502195,Moderate,1
2010-09-28,1147.699951171875,0.0048386607358485,0.0099358833649981,0,0.01066107162382089,0.048524503923801414,Moderate,1
2010-09-29,1144.72998046875,-0.0025911128831447,0.0100227807483622,0,0.009888157392181698,0.04634826621420421,Moderate,1
2010-09-30,1141.199951171875,-0.0030884867064552,0.0082744309510878,0,0.009176314986735396,0.04443042441663139,Moderate,1
2010-10-01,1146.239990234375,0.0044067143598945,0.008152810111841,0,0.00859576600505855,0.04292521657928866,Moderate,1
2010-10-04,1137.030029296875,-0.0080673865197217,0.0080769639064085,0,0.008078617137372783,0.04162738576583408,Stable,0
2010-10-05,1160.75,0.020646722507164,0.0085455444373877,0,0.008309285776496332,0.042201349317863325,Moderate,1
2010-10-06,1159.969970703125,-0.0006722304595956,0.0085459780514979,0,0.011123740379315602,0.04987579504220018,Moderate,1
2010-10-07,1158.06005859375,-0.0016478755817934,0.0085840369654607,0,0.01017601590730272,0.04714712190893532,Moderate,1
2010-10-08,1165.1500244140625,0.006103613171284,0.0086075275729362,0,0.00937807369461041,0.04496579670986407,Moderate,1
2010-10-11,1165.3199462890625,0.0001458262731871,0.0083749018876956,0,0.008890732981643591,0.043683503481532486,Moderate,1
2010-10-12,1169.77001953125,0.0038114836641496,0.0083617350816237,0,0.008206232147660381,0.04194395352312111,Moderate,1
2010-10-13,1178.0999755859375,0.0070957855615592,0.0084309633546538,0,0.007704344036469491,0.04071265880213053,Stable,0
2010-10-14,1173.81005859375,-0.003648032184403,0.0085171702005372,0,0.007612320726027011,0.040490848764213515,Stable,0
2010-10-15,1176.18994140625,0.0020254328732751,0.0085116659548008,0,0.0073172617785339025,0.039787764815861826,Stable,0
2010-10-18,1184.7099609375,0.0072176346907062,0.008053390222278,0,0.006857225437834454,0.03871583986215883,Stable,0
2010-10-19,1165.9000244140625,-0.0160046440290548,0.0089481453309299,0,0.006948768086095348,0.03892681555319586,Stable,0
2010-10-20,1178.1700439453125,0.0104690826136784,0.0090644626290613,0,0.00941937712223659,0.04507618946620987,Moderate,1
2010-10-21,1180.260009765625,0.0017723369527991,0.008737825906204,0,0.009506592036388598,0.045310182202113254,Moderate,1
2010-10-22,1183.0799560546875,0.0023864087842906,0.0075693556098273,0,0.008748613921619571,0.04331649287167778,Moderate,1
2010-10-25,1185.6199951171875,0.0021446701468816,0.007379682063837,0,0.0081039352388674,0.041690000469091854,Moderate,1
2010-10-26,1185.6400146484375,1.6885142218022246e-05,0.0073562230773055,0,0.007538159332254758,0.04031297220734401,Stable,0
2010-10-27,1182.449951171875,-0.0026942096392165,0.0073593692852922,0,0.007036309626414241,0.03912964532284657,Stable,0
2010-10-28,1183.780029296875,0.0011242172367564,0.0072773126426509,0,0.006746995115118868,0.03846331207914158,Stable,0
2010-10-29,1183.260009765625,-0.0004393838135683,0.0072677312680132,0,0.0063516796652896956,0.037571149576846104,Stable,0
2010-11-01,1184.3800048828125,0.000946085717253,0.0069079592910757,0,0.0060342502758394916,0.03686976595165398,Stable,0
2010-11-02,1193.5699462890625,0.0077293360646937,0.005546423041915,0,0.005745156862620691,0.03624239158285637,Stable,0
2010-11-03,1197.9599609375,0.0036713064436857,0.0055462923167939,0,0.006175628886698029,0.03718052053191703,Stable,0
2010-11-04,1221.06005859375,0.0190993044096645,0.0067205564168458,0,0.005978801352386463,0.03674859778918182,Stable,0
2010-11-05,1225.8499755859375,0.0039150790536113,0.0066790296770004,0,0.009343851922639668,0.04487453610756549,Moderate,1
2010-11-08,1223.25,-0.0021232098228606,0.0067408099228882,0,0.008689659703627398,0.04316515485780866,Moderate,1
2010-11-09,1213.4000244140625,-0.008084894540661,0.007125970766741,0,0.008113206198078,0.041712952214625496,Moderate,1
2010-11-10,1218.7099609375,0.0043665335797252,0.0070455212727482,0,0.00833938013939847,0.0422768131980634,Moderate,1
2010-11-11,1213.5400390625,-0.0042511498908571,0.0070708368498511,0,0.007856623050328686,0.0410823794390791,Stable,0
2010-11-12,1199.2099609375,-0.0118787662447534,0.0076899010087963,0,0.007583957709570579,0.04042272739863016,Stable,0
2010-11-15,1197.75,-0.001218177309455,0.0075593767093653,0,0.00873194950796317,0.04327366089200996,Moderate,1
2010-11-16,1178.3399658203125,-0.0163381574146881,0.0075980802107618,0,0.008104718795351202,0.041691939800094224,Moderate,1
2010-11-17,1178.5899658203125,0.0002121403759877,0.0072291613489259,0,0.010225674651800657,0.047286319228082345,Moderate,1
2010-11-18,1196.68994140625,0.0152405835436476,0.0079886079398602,0,0.00937244154277727,0.04495076447079625,Moderate,1
2010-11-19,1199.72998046875,0.0025371519119104,0.007990362418206,0,0.010416464064263045,0.047824950098244265,Moderate,1
2010-11-22,1197.8399658203125,-0.0015766088850612,0.0079982440355098,0,0.009562991909107288,0.04546214624140615,Moderate,1
2010-11-23,1180.72998046875,-0.0143870315905499,0.0086658703470405,0,0.008841105505565085,0.04355499266595661,Moderate,1
2010-11-24,1198.3499755859375,0.0148127155186171,0.0092649513173854,0,0.010211672342199147,0.04724702811592385,Moderate,1
2010-11-26,1189.4000244140625,-0.0074965914242338,0.0094414570548784,0,0.010941722137856394,0.04933975151974829,Moderate,1
2010-11-29,1187.760009765625,-0.001379810265237,0.0094473419379349,0,0.010545983651961563,0.04819409794908985,Moderate,1
2010-11-30,1180.550048828125,-0.0060887156101638,0.0095481229341576,0,0.009690642492613023,0.04580797330742814,Moderate,1
2010-12-01,1206.0699462890625,0.0213866222631297,0.0105753159104086,0,0.009325906845066713,0.04482675528420913,Moderate,1
2010-12-02,1221.530029296875,0.0127371001606208,0.0109065639012,0,0.01196021539731491,0.05241507298765067,Moderate,1
2010-12-03,1224.7099609375,0.0025998540163515,0.0100541207284892,0,0.011919165272694085,0.05228749339045639,Moderate,1
2010-12-06,1223.1199951171875,-0.0012990821033003,0.010018872136911,0,0.010884281177014643,0.04917178682272281,Moderate,1
2010-12-07,1223.75,0.000514947584458,0.0100083531215247,0,0.009983985884679733,0.046612691943660564,Moderate,1
2010-12-08,1228.280029296875,0.0036949257526148,0.0098516438962408,0,0.009158257759442408,0.04438282096999406,Moderate,1
2010-12-09,1233.0,0.0038353835670092,0.0098416935284114,0,0.008516621591916056,0.042724005208262826,Moderate,1
2010-12-10,1240.4000244140625,0.0059837037443602,0.0098432007300088,0,0.007972019506512506,0.041364786884217866,Stable,0
2010-12-13,1240.4599609375,4.83191504584528e-05,0.0093655496690526,0,0.007696035033200583,0.04069258124283942,Stable,0
2010-12-14,1241.5899658203125,0.00091054168468,0.0093428167638183,0,0.007171832377684241,0.03944573184371286,Stable,0
2010-12-15,1235.22998046875,-0.0051356170153353,0.0084957256193015,0,0.006714278741699092,0.038388679271469536,Stable,0
2010-12-16,1242.8699951171875,0.0061660457042739,0.0085208703787847,0,0.006761998581036008,0.038497586595279874,Stable,0
2010-12-17,1243.9100341796875,0.000836454459893,0.0079935567749593,0,0.0067240384430641165,0.038410927997635465,Stable,0
2010-12-20,1247.0799560546875,0.0025451114605429,0.0079935885296028,0,0.006330689790791031,0.03752436169344691,Stable,0
2010-12-21,1254.5999755859375,0.0060119938497866,0.0079982121586456,0,0.0060375222135515185,0.036876928329341176,Stable,0
2010-12-22,1258.8399658203125,0.0033738576255426,0.0069655278087587,0,0.006123038078085237,0.0370646195377262,Stable,0
2010-12-23,1256.77001953125,-0.0016456817776046,0.0064767989471719,0,0.005912734964031894,0.036604747886976464,Stable,0
2010-12-27,1257.5400390625,0.0006125096248109,0.0060668173057385,0,0.005727963232860181,0.03620541707334624,Stable,0
2010-12-28,1258.510009765625,0.000771026595142,0.0060078741801737,0,0.005487475964759063,0.035692190908935204,Stable,0
2010-12-29,1259.780029296875,0.0010086365106648,0.0056482786270373,0,0.005285734936711103,0.03526726914522917,Stable,0
